cisp,mes,ano,aisp,risp,total
168,5,2018,33,5,0
168,6,2018,33,5,1
168,7,2018,33,5,0
168,8,2018,33,5,0
168,9,2018,33,5,0
168,10,2018,33,5,0
168,11,2018,33,5,0
168,12,2018,33,5,0
1,1,2019,5,1,0
1,2,2019,5,1,0
1,3,2019,5,1,4
1,4,2019,5,1,0
1,5,2019,5,1,0
1,6,2019,5,1,2
1,7,2019,5,1,4
1,8,2019,5,1,2
1,9,2019,5,1,2
1,10,2019,5,1,0
1,11,2019,5,1,2
1,12,2019,5,1,2
4,1,2019,5,1,0
4,2,2019,5,1,1
4,3,2019,5,1,0
4,4,2019,5,1,3
4,5,2019,5,1,1
4,6,2019,5,1,0
4,7,2019,5,1,1
4,8,2019,5,1,1
4,9,2019,5,1,2
4,10,2019,5,1,2
4,11,2019,5,1,1
4,12,2019,5,1,0
5,1,2019,5,1,3
5,2,2019,5,1,4
5,3,2019,5,1,6
5,4,2019,5,1,8
5,5,2019,5,1,8
5,6,2019,5,1,2
5,7,2019,5,1,8
5,8,2019,5,1,22
5,9,2019,5,1,2
5,10,2019,5,1,1
5,11,2019,5,1,8
5,12,2019,5,1,4
6,1,2019,4,1,1
6,2,2019,4,1,0
6,3,2019,4,1,0
6,4,2019,4,1,2
6,5,2019,4,1,2
6,6,2019,4,1,2
6,7,2019,4,1,0
6,8,2019,4,1,0
6,9,2019,4,1,0
6,10,2019,4,1,1
6,11,2019,4,1,1
6,12,2019,4,1,2
7,1,2019,5,1,1
7,2,2019,5,1,1
7,3,2019,5,1,2
7,4,2019,5,1,0
7,5,2019,5,1,0
7,6,2019,5,1,0
7,7,2019,5,1,0
7,8,2019,5,1,0
7,9,2019,5,1,0
7,10,2019,5,1,0
7,11,2019,5,1,0
7,12,2019,5,1,0
9,1,2019,2,1,3
9,2,2019,2,1,2
9,3,2019,2,1,2
9,4,2019,2,1,0
9,5,2019,2,1,1
9,6,2019,2,1,46
9,7,2019,2,1,13
9,8,2019,2,1,2
9,9,2019,2,1,1
9,10,2019,2,1,1
9,11,2019,2,1,2
9,12,2019,2,1,4
10,1,2019,2,1,0
10,2,2019,2,1,2
10,3,2019,2,1,4
10,4,2019,2,1,1
10,5,2019,2,1,5
10,6,2019,2,1,1
10,7,2019,2,1,4
10,8,2019,2,1,4
10,9,2019,2,1,4
10,10,2019,2,1,1
10,11,2019,2,1,6
10,12,2019,2,1,5
11,1,2019,23,1,0
11,2,2019,23,1,0
11,3,2019,23,1,1
11,4,2019,23,1,0
11,5,2019,23,1,0
11,6,2019,23,1,1
11,7,2019,23,1,1
11,8,2019,23,1,0
11,9,2019,23,1,0
11,10,2019,23,1,0
11,11,2019,23,1,0
11,12,2019,23,1,1
12,1,2019,19,1,1
12,2,2019,19,1,2
12,3,2019,19,1,2
12,4,2019,19,1,2
12,5,2019,19,1,10
12,6,2019,19,1,1
12,7,2019,19,1,3
12,8,2019,19,1,7
12,9,2019,19,1,2
12,10,2019,19,1,12
12,11,2019,19,1,0
12,12,2019,19,1,3
13,1,2019,19,1,3
13,2,2019,19,1,3
13,3,2019,19,1,0
13,4,2019,19,1,1
13,5,2019,19,1,1
13,6,2019,19,1,3
13,7,2019,19,1,5
13,8,2019,19,1,20
13,9,2019,19,1,0
13,10,2019,19,1,1
13,11,2019,19,1,1
13,12,2019,19,1,0
14,1,2019,23,1,5
14,2,2019,23,1,1
14,3,2019,23,1,2
14,4,2019,23,1,5
14,5,2019,23,1,1
14,6,2019,23,1,3
14,7,2019,23,1,2
14,8,2019,23,1,3
14,9,2019,23,1,1
14,10,2019,23,1,0
14,11,2019,23,1,0
14,12,2019,23,1,0
15,1,2019,23,1,0
15,2,2019,23,1,3
15,3,2019,23,1,0
15,4,2019,23,1,1
15,5,2019,23,1,0
15,6,2019,23,1,0
15,7,2019,23,1,2
15,8,2019,23,1,0
15,9,2019,23,1,0
15,10,2019,23,1,0
15,11,2019,23,1,0
15,12,2019,23,1,0
16,1,2019,31,2,4
16,2,2019,31,2,3
16,3,2019,31,2,4
16,4,2019,31,2,8
16,5,2019,31,2,3
16,6,2019,31,2,5
16,7,2019,31,2,2
16,8,2019,31,2,0
16,9,2019,31,2,1
16,10,2019,31,2,1
16,11,2019,31,2,4
16,12,2019,31,2,3
17,1,2019,4,1,1
17,2,2019,4,1,2
17,3,2019,4,1,1
17,4,2019,4,1,0
17,5,2019,4,1,3
17,6,2019,4,1,1
17,7,2019,4,1,0
17,8,2019,4,1,0
17,9,2019,4,1,0
17,10,2019,4,1,0
17,11,2019,4,1,1
17,12,2019,4,1,1
18,1,2019,6,1,0
18,2,2019,6,1,1
18,3,2019,6,1,1
18,4,2019,6,1,2
18,5,2019,6,1,2
18,6,2019,6,1,0
18,7,2019,6,1,0
18,8,2019,6,1,0
18,9,2019,6,1,1
18,10,2019,6,1,0
18,11,2019,6,1,1
18,12,2019,6,1,0
19,1,2019,6,1,7
19,2,2019,6,1,4
19,3,2019,6,1,4
19,4,2019,6,1,2
19,5,2019,6,1,3
19,6,2019,6,1,1
19,7,2019,6,1,0
19,8,2019,6,1,1
19,9,2019,6,1,2
19,10,2019,6,1,2
19,11,2019,6,1,2
19,12,2019,6,1,0
20,1,2019,6,1,1
20,2,2019,6,1,0
20,3,2019,6,1,0
20,4,2019,6,1,0
20,5,2019,6,1,0
20,6,2019,6,1,0
20,7,2019,6,1,0
20,8,2019,6,1,0
20,9,2019,6,1,1
20,10,2019,6,1,1
20,11,2019,6,1,3
20,12,2019,6,1,0
21,1,2019,22,1,0
21,2,2019,22,1,2
21,3,2019,22,1,1
21,4,2019,22,1,3
21,5,2019,22,1,1
21,6,2019,22,1,1
21,7,2019,22,1,2
21,8,2019,22,1,0
21,9,2019,22,1,1
21,10,2019,22,1,0
21,11,2019,22,1,3
21,12,2019,22,1,6
22,1,2019,16,1,0
22,2,2019,16,1,1
22,3,2019,16,1,0
22,4,2019,16,1,0
22,5,2019,16,1,1
22,6,2019,16,1,0
22,7,2019,16,1,3
22,8,2019,16,1,4
22,9,2019,16,1,2
22,10,2019,16,1,0
22,11,2019,16,1,0
22,12,2019,16,1,0
23,1,2019,3,1,0
23,2,2019,3,1,1
23,3,2019,3,1,0
23,4,2019,3,1,0
23,5,2019,3,1,1
23,6,2019,3,1,2
23,7,2019,3,1,0
23,8,2019,3,1,4
23,9,2019,3,1,0
23,10,2019,3,1,0
23,11,2019,3,1,1
23,12,2019,3,1,1
24,1,2019,3,1,0
24,2,2019,3,1,0
24,3,2019,3,1,0
24,4,2019,3,1,0
24,5,2019,3,1,0
24,6,2019,3,1,0
24,7,2019,3,1,0
24,8,2019,3,1,0
24,9,2019,3,1,0
24,10,2019,3,1,0
24,11,2019,3,1,0
24,12,2019,3,1,1
25,1,2019,3,1,1
25,2,2019,3,1,2
25,3,2019,3,1,1
25,4,2019,3,1,0
25,5,2019,3,1,3
25,6,2019,3,1,1
25,7,2019,3,1,0
25,8,2019,3,1,1
25,9,2019,3,1,2
25,10,2019,3,1,10
25,11,2019,3,1,0
25,12,2019,3,1,0
26,1,2019,3,1,0
26,2,2019,3,1,1
26,3,2019,3,1,0
26,4,2019,3,1,4
26,5,2019,3,1,0
26,6,2019,3,1,2
26,7,2019,3,1,0
26,8,2019,3,1,0
26,9,2019,3,1,1
26,10,2019,3,1,0
26,11,2019,3,1,1
26,12,2019,3,1,0
27,1,2019,41,2,1
27,2,2019,41,2,1
27,3,2019,41,2,1
27,4,2019,41,2,1
27,5,2019,41,2,1
27,6,2019,41,2,3
27,7,2019,41,2,1
27,8,2019,41,2,1
27,9,2019,41,2,2
27,10,2019,41,2,2
27,11,2019,41,2,3
27,12,2019,41,2,1
28,1,2019,18,2,2
28,2,2019,18,2,0
28,3,2019,18,2,0
28,4,2019,18,2,0
28,5,2019,18,2,1
28,6,2019,18,2,1
28,7,2019,18,2,0
28,8,2019,18,2,0
28,9,2019,18,2,0
28,10,2019,18,2,0
28,11,2019,18,2,2
28,12,2019,18,2,0
29,1,2019,9,2,1
29,2,2019,9,2,0
29,3,2019,9,2,2
29,4,2019,9,2,0
29,5,2019,9,2,1
29,6,2019,9,2,0
29,7,2019,9,2,0
29,8,2019,9,2,1
29,9,2019,9,2,0
29,10,2019,9,2,2
29,11,2019,9,2,0
29,12,2019,9,2,0
30,1,2019,9,2,1
30,2,2019,9,2,1
30,3,2019,9,2,0
30,4,2019,9,2,1
30,5,2019,9,2,0
30,6,2019,9,2,0
30,7,2019,9,2,0
30,8,2019,9,2,2
30,9,2019,9,2,0
30,10,2019,9,2,0
30,11,2019,9,2,1
30,12,2019,9,2,2
31,1,2019,41,2,0
31,2,2019,41,2,0
31,3,2019,41,2,0
31,4,2019,41,2,1
31,5,2019,41,2,2
31,6,2019,41,2,1
31,7,2019,41,2,0
31,8,2019,41,2,0
31,9,2019,41,2,0
31,10,2019,41,2,0
31,11,2019,41,2,0
31,12,2019,41,2,0
32,1,2019,18,2,5
32,2,2019,18,2,6
32,3,2019,18,2,5
32,4,2019,18,2,3
32,5,2019,18,2,6
32,6,2019,18,2,4
32,7,2019,18,2,4
32,8,2019,18,2,5
32,9,2019,18,2,1
32,10,2019,18,2,3
32,11,2019,18,2,1
32,12,2019,18,2,6
33,1,2019,14,2,1
33,2,2019,14,2,0
33,3,2019,14,2,0
33,4,2019,14,2,3
33,5,2019,14,2,1
33,6,2019,14,2,0
33,7,2019,14,2,0
33,8,2019,14,2,1
33,9,2019,14,2,1
33,10,2019,14,2,0
33,11,2019,14,2,0
33,12,2019,14,2,0
34,1,2019,14,2,1
34,2,2019,14,2,2
34,3,2019,14,2,31
34,4,2019,14,2,3
34,5,2019,14,2,17
34,6,2019,14,2,15
34,7,2019,14,2,7
34,8,2019,14,2,2
34,9,2019,14,2,2
34,10,2019,14,2,2
34,11,2019,14,2,5
34,12,2019,14,2,2
35,1,2019,40,2,3
35,2,2019,40,2,4
35,3,2019,40,2,0
35,4,2019,40,2,8
35,5,2019,40,2,0
35,6,2019,40,2,3
35,7,2019,40,2,4
35,8,2019,40,2,1
35,9,2019,40,2,1
35,10,2019,40,2,1
35,11,2019,40,2,3
35,12,2019,40,2,0
36,1,2019,27,2,1
36,2,2019,27,2,3
36,3,2019,27,2,3
36,4,2019,27,2,1
36,5,2019,27,2,2
36,6,2019,27,2,2
36,7,2019,27,2,0
36,8,2019,27,2,0
36,9,2019,27,2,2
36,10,2019,27,2,0
36,11,2019,27,2,2
36,12,2019,27,2,0
37,1,2019,17,1,1
37,2,2019,17,1,1
37,3,2019,17,1,1
37,4,2019,17,1,1
37,5,2019,17,1,1
37,6,2019,17,1,1
37,7,2019,17,1,0
37,8,2019,17,1,0
37,9,2019,17,1,1
37,10,2019,17,1,0
37,11,2019,17,1,0
37,12,2019,17,1,0
38,1,2019,16,1,1
38,2,2019,16,1,1
38,3,2019,16,1,5
38,4,2019,16,1,1
38,5,2019,16,1,2
38,6,2019,16,1,0
38,7,2019,16,1,1
38,8,2019,16,1,3
38,9,2019,16,1,1
38,10,2019,16,1,0
38,11,2019,16,1,0
38,12,2019,16,1,0
39,1,2019,41,2,0
39,2,2019,41,2,1
39,3,2019,41,2,0
39,4,2019,41,2,0
39,5,2019,41,2,0
39,6,2019,41,2,0
39,7,2019,41,2,1
39,8,2019,41,2,0
39,9,2019,41,2,2
39,10,2019,41,2,0
39,11,2019,41,2,1
39,12,2019,41,2,0
40,1,2019,9,2,1
40,2,2019,9,2,0
40,3,2019,9,2,1
40,4,2019,9,2,0
40,5,2019,9,2,0
40,6,2019,9,2,0
40,7,2019,9,2,0
40,8,2019,9,2,0
40,9,2019,9,2,0
40,10,2019,9,2,6
40,11,2019,9,2,1
40,12,2019,9,2,0
41,1,2019,18,2,1
41,2,2019,18,2,0
41,3,2019,18,2,1
41,4,2019,18,2,1
41,5,2019,18,2,0
41,6,2019,18,2,3
41,7,2019,18,2,3
41,8,2019,18,2,2
41,9,2019,18,2,0
41,10,2019,18,2,2
41,11,2019,18,2,0
41,12,2019,18,2,0
42,1,2019,31,2,2
42,2,2019,31,2,1
42,3,2019,31,2,1
42,4,2019,31,2,0
42,5,2019,31,2,1
42,6,2019,31,2,3
42,7,2019,31,2,1
42,8,2019,31,2,3
42,9,2019,31,2,3
42,10,2019,31,2,1
42,11,2019,31,2,3
42,12,2019,31,2,1
43,1,2019,27,2,1
43,2,2019,27,2,0
43,3,2019,27,2,0
43,4,2019,27,2,0
43,5,2019,27,2,0
43,6,2019,27,2,1
43,7,2019,27,2,1
43,8,2019,27,2,2
43,9,2019,27,2,1
43,10,2019,27,2,0
43,11,2019,27,2,2
43,12,2019,27,2,0
44,1,2019,3,1,1
44,2,2019,3,1,1
44,3,2019,3,1,0
44,4,2019,3,1,0
44,5,2019,3,1,0
44,6,2019,3,1,0
44,7,2019,3,1,0
44,8,2019,3,1,0
44,9,2019,3,1,1
44,10,2019,3,1,0
44,11,2019,3,1,0
44,12,2019,3,1,0
48,1,2019,24,3,0
48,2,2019,24,3,0
48,3,2019,24,3,0
48,4,2019,24,3,0
48,5,2019,24,3,0
48,6,2019,24,3,0
48,7,2019,24,3,0
48,8,2019,24,3,2
48,9,2019,24,3,0
48,10,2019,24,3,0
48,11,2019,24,3,0
48,12,2019,24,3,0
50,1,2019,24,3,1
50,2,2019,24,3,0
50,3,2019,24,3,0
50,4,2019,24,3,1
50,5,2019,24,3,0
50,6,2019,24,3,0
50,7,2019,24,3,0
50,8,2019,24,3,0
50,9,2019,24,3,0
50,10,2019,24,3,0
50,11,2019,24,3,0
50,12,2019,24,3,0
51,1,2019,24,3,0
51,2,2019,24,3,0
51,3,2019,24,3,0
51,4,2019,24,3,0
51,5,2019,24,3,0
51,6,2019,24,3,0
51,7,2019,24,3,0
51,8,2019,24,3,0
51,9,2019,24,3,2
51,10,2019,24,3,0
51,11,2019,24,3,0
51,12,2019,24,3,0
52,1,2019,20,3,0
52,2,2019,20,3,0
52,3,2019,20,3,1
52,4,2019,20,3,2
52,5,2019,20,3,1
52,6,2019,20,3,0
52,7,2019,20,3,2
52,8,2019,20,3,0
52,9,2019,20,3,2
52,10,2019,20,3,2
52,11,2019,20,3,0
52,12,2019,20,3,1
53,1,2019,20,3,0
53,2,2019,20,3,0
53,3,2019,20,3,0
53,4,2019,20,3,0
53,5,2019,20,3,0
53,6,2019,20,3,0
53,7,2019,20,3,1
53,8,2019,20,3,1
53,9,2019,20,3,2
53,10,2019,20,3,0
53,11,2019,20,3,0
53,12,2019,20,3,1
54,1,2019,39,3,0
54,2,2019,39,3,0
54,3,2019,39,3,0
54,4,2019,39,3,0
54,5,2019,39,3,0
54,6,2019,39,3,0
54,7,2019,39,3,1
54,8,2019,39,3,0
54,9,2019,39,3,1
54,10,2019,39,3,2
54,11,2019,39,3,2
54,12,2019,39,3,2
55,1,2019,24,3,0
55,2,2019,24,3,0
55,3,2019,24,3,0
55,4,2019,24,3,0
55,5,2019,24,3,4
55,6,2019,24,3,0
55,7,2019,24,3,0
55,8,2019,24,3,0
55,9,2019,24,3,0
55,10,2019,24,3,1
55,11,2019,24,3,0
55,12,2019,24,3,1
56,1,2019,20,3,0
56,2,2019,20,3,3
56,3,2019,20,3,0
56,4,2019,20,3,1
56,5,2019,20,3,0
56,6,2019,20,3,0
56,7,2019,20,3,2
56,8,2019,20,3,0
56,9,2019,20,3,0
56,10,2019,20,3,2
56,11,2019,20,3,5
56,12,2019,20,3,0
57,1,2019,20,3,1
57,2,2019,20,3,0
57,3,2019,20,3,0
57,4,2019,20,3,0
57,5,2019,20,3,0
57,6,2019,20,3,0
57,7,2019,20,3,0
57,8,2019,20,3,1
57,9,2019,20,3,0
57,10,2019,20,3,0
57,11,2019,20,3,0
57,12,2019,20,3,0
58,1,2019,20,3,1
58,2,2019,20,3,0
58,3,2019,20,3,6
58,4,2019,20,3,0
58,5,2019,20,3,1
58,6,2019,20,3,1
58,7,2019,20,3,0
58,8,2019,20,3,0
58,9,2019,20,3,1
58,10,2019,20,3,0
58,11,2019,20,3,1
58,12,2019,20,3,0
59,1,2019,15,3,3
59,2,2019,15,3,2
59,3,2019,15,3,0
59,4,2019,15,3,3
59,5,2019,15,3,1
59,6,2019,15,3,1
59,7,2019,15,3,1
59,8,2019,15,3,0
59,9,2019,15,3,0
59,10,2019,15,3,0
59,11,2019,15,3,0
59,12,2019,15,3,0
60,1,2019,15,3,0
60,2,2019,15,3,0
60,3,2019,15,3,3
60,4,2019,15,3,3
60,5,2019,15,3,1
60,6,2019,15,3,0
60,7,2019,15,3,1
60,8,2019,15,3,0
60,9,2019,15,3,0
60,10,2019,15,3,0
60,11,2019,15,3,0
60,12,2019,15,3,1
61,1,2019,15,3,0
61,2,2019,15,3,0
61,3,2019,15,3,0
61,4,2019,15,3,0
61,5,2019,15,3,0
61,6,2019,15,3,1
61,7,2019,15,3,0
61,8,2019,15,3,0
61,9,2019,15,3,0
61,10,2019,15,3,0
61,11,2019,15,3,0
61,12,2019,15,3,0
62,1,2019,15,3,0
62,2,2019,15,3,0
62,3,2019,15,3,0
62,4,2019,15,3,0
62,5,2019,15,3,0
62,6,2019,15,3,0
62,7,2019,15,3,0
62,8,2019,15,3,0
62,9,2019,15,3,0
62,10,2019,15,3,0
62,11,2019,15,3,0
62,12,2019,15,3,0
63,1,2019,24,3,0
63,2,2019,24,3,0
63,3,2019,24,3,0
63,4,2019,24,3,0
63,5,2019,24,3,0
63,6,2019,24,3,0
63,7,2019,24,3,0
63,8,2019,24,3,0
63,9,2019,24,3,0
63,10,2019,24,3,0
63,11,2019,24,3,0
63,12,2019,24,3,0
64,1,2019,21,3,0
64,2,2019,21,3,0
64,3,2019,21,3,0
64,4,2019,21,3,0
64,5,2019,21,3,0
64,6,2019,21,3,0
64,7,2019,21,3,1
64,8,2019,21,3,0
64,9,2019,21,3,0
64,10,2019,21,3,0
64,11,2019,21,3,0
64,12,2019,21,3,1
65,1,2019,34,3,1
65,2,2019,34,3,0
65,3,2019,34,3,1
65,4,2019,34,3,0
65,5,2019,34,3,0
65,6,2019,34,3,0
65,7,2019,34,3,0
65,8,2019,34,3,0
65,9,2019,34,3,0
65,10,2019,34,3,0
65,11,2019,34,3,0
65,12,2019,34,3,0
66,1,2019,34,3,2
66,2,2019,34,3,0
66,3,2019,34,3,0
66,4,2019,34,3,1
66,5,2019,34,3,1
66,6,2019,34,3,0
66,7,2019,34,3,0
66,8,2019,34,3,0
66,9,2019,34,3,0
66,10,2019,34,3,1
66,11,2019,34,3,1
66,12,2019,34,3,0
67,1,2019,34,3,1
67,2,2019,34,3,1
67,3,2019,34,3,0
67,4,2019,34,3,0
67,5,2019,34,3,0
67,6,2019,34,3,0
67,7,2019,34,3,0
67,8,2019,34,3,1
67,9,2019,34,3,0
67,10,2019,34,3,0
67,11,2019,34,3,0
67,12,2019,34,3,0
70,1,2019,35,4,0
70,2,2019,35,4,0
70,3,2019,35,4,0
70,4,2019,35,4,0
70,5,2019,35,4,0
70,6,2019,35,4,0
70,7,2019,35,4,0
70,8,2019,35,4,0
70,9,2019,35,4,0
70,10,2019,35,4,0
70,11,2019,35,4,0
70,12,2019,35,4,0
71,1,2019,35,4,0
71,2,2019,35,4,1
71,3,2019,35,4,0
71,4,2019,35,4,0
71,5,2019,35,4,0
71,6,2019,35,4,1
71,7,2019,35,4,0
71,8,2019,35,4,0
71,9,2019,35,4,3
71,10,2019,35,4,2
71,11,2019,35,4,0
71,12,2019,35,4,0
72,1,2019,7,4,0
72,2,2019,7,4,0
72,3,2019,7,4,0
72,4,2019,7,4,0
72,5,2019,7,4,0
72,6,2019,7,4,1
72,7,2019,7,4,0
72,8,2019,7,4,1
72,9,2019,7,4,0
72,10,2019,7,4,0
72,11,2019,7,4,0
72,12,2019,7,4,1
73,1,2019,7,4,2
73,2,2019,7,4,0
73,3,2019,7,4,1
73,4,2019,7,4,0
73,5,2019,7,4,0
73,6,2019,7,4,0
73,7,2019,7,4,0
73,8,2019,7,4,4
73,9,2019,7,4,0
73,10,2019,7,4,1
73,11,2019,7,4,0
73,12,2019,7,4,0
74,1,2019,7,4,0
74,2,2019,7,4,1
74,3,2019,7,4,0
74,4,2019,7,4,0
74,5,2019,7,4,0
74,6,2019,7,4,0
74,7,2019,7,4,0
74,8,2019,7,4,0
74,9,2019,7,4,0
74,10,2019,7,4,0
74,11,2019,7,4,0
74,12,2019,7,4,0
75,1,2019,7,4,0
75,2,2019,7,4,0
75,3,2019,7,4,0
75,4,2019,7,4,0
75,5,2019,7,4,0
75,6,2019,7,4,0
75,7,2019,7,4,0
75,8,2019,7,4,1
75,9,2019,7,4,0
75,10,2019,7,4,0
75,11,2019,7,4,0
75,12,2019,7,4,0
76,1,2019,12,4,2
76,2,2019,12,4,1
76,3,2019,12,4,1
76,4,2019,12,4,0
76,5,2019,12,4,1
76,6,2019,12,4,0
76,7,2019,12,4,1
76,8,2019,12,4,0
76,9,2019,12,4,0
76,10,2019,12,4,0
76,11,2019,12,4,0
76,12,2019,12,4,0
77,1,2019,12,4,1
77,2,2019,12,4,0
77,3,2019,12,4,2
77,4,2019,12,4,1
77,5,2019,12,4,0
77,6,2019,12,4,1
77,7,2019,12,4,0
77,8,2019,12,4,2
77,9,2019,12,4,0
77,10,2019,12,4,0
77,11,2019,12,4,0
77,12,2019,12,4,0
78,1,2019,12,4,0
78,2,2019,12,4,0
78,3,2019,12,4,0
78,4,2019,12,4,0
78,5,2019,12,4,0
78,6,2019,12,4,0
78,7,2019,12,4,0
78,8,2019,12,4,1
78,9,2019,12,4,0
78,10,2019,12,4,0
78,11,2019,12,4,0
78,12,2019,12,4,0
79,1,2019,12,4,0
79,2,2019,12,4,0
79,3,2019,12,4,0
79,4,2019,12,4,0
79,5,2019,12,4,0
79,6,2019,12,4,0
79,7,2019,12,4,0
79,8,2019,12,4,0
79,9,2019,12,4,0
79,10,2019,12,4,1
79,11,2019,12,4,0
79,12,2019,12,4,0
81,1,2019,12,4,0
81,2,2019,12,4,0
81,3,2019,12,4,0
81,4,2019,12,4,0
81,5,2019,12,4,0
81,6,2019,12,4,0
81,7,2019,12,4,0
81,8,2019,12,4,0
81,9,2019,12,4,1
81,10,2019,12,4,0
81,11,2019,12,4,1
81,12,2019,12,4,0
82,1,2019,12,4,0
82,2,2019,12,4,0
82,3,2019,12,4,0
82,4,2019,12,4,1
82,5,2019,12,4,0
82,6,2019,12,4,0
82,7,2019,12,4,0
82,8,2019,12,4,0
82,9,2019,12,4,0
82,10,2019,12,4,1
82,11,2019,12,4,0
82,12,2019,12,4,0
88,1,2019,10,5,1
88,2,2019,10,5,0
88,3,2019,10,5,0
88,4,2019,10,5,0
88,5,2019,10,5,0
88,6,2019,10,5,0
88,7,2019,10,5,0
88,8,2019,10,5,2
88,9,2019,10,5,0
88,10,2019,10,5,1
88,11,2019,10,5,0
88,12,2019,10,5,0
89,1,2019,37,5,0
89,2,2019,37,5,0
89,3,2019,37,5,0
89,4,2019,37,5,0
89,5,2019,37,5,3
89,6,2019,37,5,0
89,7,2019,37,5,0
89,8,2019,37,5,0
89,9,2019,37,5,0
89,10,2019,37,5,0
89,11,2019,37,5,0
89,12,2019,37,5,1
90,1,2019,28,5,0
90,2,2019,28,5,1
90,3,2019,28,5,0
90,4,2019,28,5,0
90,5,2019,28,5,0
90,6,2019,28,5,0
90,7,2019,28,5,0
90,8,2019,28,5,0
90,9,2019,28,5,1
90,10,2019,28,5,0
90,11,2019,28,5,1
90,12,2019,28,5,0
91,1,2019,10,5,1
91,2,2019,10,5,0
91,3,2019,10,5,0
91,4,2019,10,5,2
91,5,2019,10,5,0
91,6,2019,10,5,2
91,7,2019,10,5,0
91,8,2019,10,5,0
91,9,2019,10,5,0
91,10,2019,10,5,0
91,11,2019,10,5,1
91,12,2019,10,5,0
92,1,2019,10,5,2
92,2,2019,10,5,0
92,3,2019,10,5,0
92,4,2019,10,5,0
92,5,2019,10,5,0
92,6,2019,10,5,0
92,7,2019,10,5,14
92,8,2019,10,5,0
92,9,2019,10,5,0
92,10,2019,10,5,0
92,11,2019,10,5,0
92,12,2019,10,5,0
93,1,2019,28,5,0
93,2,2019,28,5,1
93,3,2019,28,5,0
93,4,2019,28,5,1
93,5,2019,28,5,0
93,6,2019,28,5,0
93,7,2019,28,5,3
93,8,2019,28,5,0
93,9,2019,28,5,6
93,10,2019,28,5,1
93,11,2019,28,5,0
93,12,2019,28,5,0
94,1,2019,10,5,0
94,2,2019,10,5,0
94,3,2019,10,5,0
94,4,2019,10,5,0
94,5,2019,10,5,0
94,6,2019,10,5,0
94,7,2019,10,5,0
94,8,2019,10,5,3
94,9,2019,10,5,1
94,10,2019,10,5,0
94,11,2019,10,5,0
94,12,2019,10,5,0
95,1,2019,10,5,0
95,2,2019,10,5,0
95,3,2019,10,5,0
95,4,2019,10,5,1
95,5,2019,10,5,0
95,6,2019,10,5,0
95,7,2019,10,5,0
95,8,2019,10,5,0
95,9,2019,10,5,0
95,10,2019,10,5,2
95,11,2019,10,5,0
95,12,2019,10,5,0
96,1,2019,10,5,0
96,2,2019,10,5,0
96,3,2019,10,5,0
96,4,2019,10,5,0
96,5,2019,10,5,0
96,6,2019,10,5,0
96,7,2019,10,5,0
96,8,2019,10,5,0
96,9,2019,10,5,0
96,10,2019,10,5,0
96,11,2019,10,5,0
96,12,2019,10,5,1
97,1,2019,10,5,0
97,2,2019,10,5,0
97,3,2019,10,5,0
97,4,2019,10,5,0
97,5,2019,10,5,0
97,6,2019,10,5,0
97,7,2019,10,5,0
97,8,2019,10,5,0
97,9,2019,10,5,0
97,10,2019,10,5,0
97,11,2019,10,5,0
97,12,2019,10,5,0
98,1,2019,10,5,0
98,2,2019,10,5,0
98,3,2019,10,5,0
98,4,2019,10,5,0
98,5,2019,10,5,0
98,6,2019,10,5,0
98,7,2019,10,5,0
98,8,2019,10,5,0
98,9,2019,10,5,0
98,10,2019,10,5,0
98,11,2019,10,5,0
98,12,2019,10,5,0
99,1,2019,37,5,0
99,2,2019,37,5,0
99,3,2019,37,5,0
99,4,2019,37,5,0
99,5,2019,37,5,0
99,6,2019,37,5,0
99,7,2019,37,5,0
99,8,2019,37,5,0
99,9,2019,37,5,0
99,10,2019,37,5,0
99,11,2019,37,5,0
99,12,2019,37,5,0
100,1,2019,37,5,0
100,2,2019,37,5,0
100,3,2019,37,5,0
100,4,2019,37,5,0
100,5,2019,37,5,0
100,6,2019,37,5,0
100,7,2019,37,5,0
100,8,2019,37,5,0
100,9,2019,37,5,0
100,10,2019,37,5,0
100,11,2019,37,5,0
100,12,2019,37,5,0
101,1,2019,28,5,0
101,2,2019,28,5,0
101,3,2019,28,5,0
101,4,2019,28,5,0
101,5,2019,28,5,0
101,6,2019,28,5,0
101,7,2019,28,5,0
101,8,2019,28,5,1
101,9,2019,28,5,0
101,10,2019,28,5,0
101,11,2019,28,5,0
101,12,2019,28,5,0
104,1,2019,30,7,0
104,2,2019,30,7,1
104,3,2019,30,7,0
104,4,2019,30,7,0
104,5,2019,30,7,0
104,6,2019,30,7,0
104,7,2019,30,7,0
104,8,2019,30,7,2
104,9,2019,30,7,0
104,10,2019,30,7,0
104,11,2019,30,7,0
104,12,2019,30,7,0
105,1,2019,26,7,2
105,2,2019,26,7,1
105,3,2019,26,7,2
105,4,2019,26,7,3
105,5,2019,26,7,2
105,6,2019,26,7,12
105,7,2019,26,7,1
105,8,2019,26,7,1
105,9,2019,26,7,4
105,10,2019,26,7,0
105,11,2019,26,7,1
105,12,2019,26,7,1
106,1,2019,26,7,0
106,2,2019,26,7,0
106,3,2019,26,7,0
106,4,2019,26,7,0
106,5,2019,26,7,0
106,6,2019,26,7,0
106,7,2019,26,7,1
106,8,2019,26,7,0
106,9,2019,26,7,0
106,10,2019,26,7,0
106,11,2019,26,7,0
