cisp,mes,ano,aisp,risp,armadilha_explosiva,armadilha_incendiaria,bomba_fabricacao_caseira,granada,material_belico_explosivo,material_explosivo,material_explosivo_caseiro,material_nao_identificado,total
121,11,2017,32,6,0,0,0,0,0,0,0,0,0
121,12,2017,32,6,0,0,0,0,0,0,0,0,0
122,1,2017,32,6,0,0,0,0,0,0,0,0,0
122,2,2017,32,6,0,0,0,0,0,0,0,0,0
122,3,2017,32,6,0,0,0,0,0,0,0,0,0
122,4,2017,32,6,0,0,0,0,0,0,0,0,0
122,5,2017,32,6,0,0,0,0,0,0,0,0,0
122,6,2017,32,6,0,0,0,0,0,0,0,0,0
122,7,2017,32,6,0,0,0,0,0,0,0,0,0
122,8,2017,32,6,0,0,0,0,0,0,0,0,0
122,9,2017,32,6,0,0,0,0,0,0,0,0,0
122,10,2017,32,6,0,0,0,0,0,0,0,0,0
122,11,2017,32,6,0,0,0,0,0,0,0,0,0
122,12,2017,32,6,0,0,0,0,0,0,0,0,0
123,1,2017,32,6,0,0,0,0,0,0,0,0,0
123,2,2017,32,6,0,0,0,0,0,0,0,0,0
123,3,2017,32,6,0,0,0,0,0,0,0,0,0
123,4,2017,32,6,0,0,0,0,0,0,0,0,0
123,5,2017,32,6,0,0,0,0,0,0,0,0,0
123,6,2017,32,6,0,0,0,0,0,0,0,0,0
123,7,2017,32,6,0,0,0,0,0,0,0,0,0
123,8,2017,32,6,0,0,0,0,0,0,0,0,0
123,9,2017,32,6,0,0,0,0,0,0,0,0,0
123,10,2017,32,6,0,0,0,0,0,0,0,0,0
123,11,2017,32,6,0,0,0,0,0,0,0,0,0
123,12,2017,32,6,0,0,0,0,0,0,0,0,0
124,1,2017,25,4,0,0,0,0,0,0,0,0,0
124,2,2017,25,4,0,0,0,0,0,0,0,0,0
124,3,2017,25,4,0,0,0,0,0,0,0,0,0
124,4,2017,25,4,0,0,0,0,0,0,0,0,0
124,5,2017,25,4,0,0,0,0,0,0,0,0,0
124,6,2017,25,4,0,0,0,0,0,0,0,0,0
124,7,2017,25,4,0,0,0,0,0,0,0,0,0
124,8,2017,25,4,0,0,0,0,0,0,0,0,0
124,9,2017,25,4,0,0,0,0,0,0,0,0,0
124,10,2017,25,4,0,0,0,0,0,0,0,0,0
124,11,2017,25,4,0,0,0,0,0,0,0,0,0
124,12,2017,25,4,0,0,0,0,0,0,0,0,0
125,1,2017,25,4,0,0,0,0,0,0,0,0,0
125,2,2017,25,4,0,0,0,0,0,0,0,0,0
125,3,2017,25,4,0,0,0,0,0,0,0,0,0
125,4,2017,25,4,0,0,0,0,0,0,0,0,0
125,5,2017,25,4,0,0,0,1,0,0,0,0,1
125,6,2017,25,4,0,0,0,0,0,0,0,0,0
125,7,2017,25,4,0,0,0,0,0,0,0,0,0
125,8,2017,25,4,0,0,0,0,0,0,0,0,0
125,9,2017,25,4,0,0,0,0,0,0,0,0,0
125,10,2017,25,4,0,0,0,0,0,0,0,0,0
125,11,2017,25,4,0,0,0,0,0,0,0,0,0
125,12,2017,25,4,0,0,0,0,0,0,0,0,0
126,1,2017,25,4,0,0,0,0,0,0,0,0,0
126,2,2017,25,4,0,0,0,0,0,1,0,0,1
126,3,2017,25,4,0,0,0,0,0,0,0,0,0
126,4,2017,25,4,0,0,0,0,0,0,0,0,0
126,5,2017,25,4,0,0,0,0,0,0,0,0,0
126,6,2017,25,4,0,0,0,0,0,0,0,0,0
126,7,2017,25,4,0,0,0,0,0,0,0,0,0
126,8,2017,25,4,0,0,0,0,0,0,0,0,0
126,9,2017,25,4,0,0,0,0,0,0,0,0,0
126,10,2017,25,4,0,0,0,0,0,0,0,0,0
126,11,2017,25,4,0,0,0,0,0,0,0,0,0
126,12,2017,25,4,0,0,0,0,0,0,0,0,0
127,1,2017,25,4,0,0,0,0,0,0,0,0,0
127,2,2017,25,4,0,0,0,0,0,0,0,0,0
127,3,2017,25,4,0,0,0,0,0,0,0,0,0
127,4,2017,25,4,0,0,0,0,0,0,0,0,0
127,5,2017,25,4,0,0,0,0,0,0,0,0,0
127,6,2017,25,4,0,0,0,0,0,0,0,0,0
127,7,2017,25,4,0,0,0,0,0,0,0,0,0
127,8,2017,25,4,0,0,0,0,0,0,0,0,0
127,9,2017,25,4,0,0,0,0,0,0,0,0,0
127,10,2017,25,4,0,0,0,0,0,0,0,0,0
127,11,2017,25,4,0,0,0,0,0,0,0,0,0
127,12,2017,25,4,0,0,0,0,0,0,0,0,0
128,1,2017,32,6,0,0,0,0,0,0,0,0,0
128,2,2017,32,6,0,0,0,0,0,0,0,0,0
128,3,2017,32,6,0,0,0,0,0,0,0,0,0
128,4,2017,32,6,0,0,0,0,0,0,0,0,0
128,5,2017,32,6,0,0,0,0,0,0,0,0,0
128,6,2017,32,6,0,0,0,0,0,0,0,0,0
128,7,2017,32,6,0,0,0,0,0,0,0,0,0
128,8,2017,32,6,0,0,0,0,0,0,0,0,0
128,9,2017,32,6,0,0,0,0,0,0,0,0,0
128,10,2017,32,6,0,0,0,0,0,0,0,0,0
128,11,2017,32,6,0,0,0,0,0,0,0,0,0
128,12,2017,32,6,0,0,0,0,0,0,0,0,0
129,1,2017,25,4,0,0,0,0,0,0,0,0,0
129,2,2017,25,4,0,0,0,0,0,0,0,0,0
129,3,2017,25,4,0,0,0,0,0,0,0,0,0
129,4,2017,25,4,0,0,0,0,0,0,0,0,0
129,5,2017,25,4,0,0,0,0,0,0,0,0,0
129,6,2017,25,4,0,0,0,0,0,0,0,0,0
129,7,2017,25,4,0,0,0,0,0,0,0,0,0
129,8,2017,25,4,0,0,0,0,0,0,0,0,0
129,9,2017,25,4,0,0,0,0,0,0,0,0,0
129,10,2017,25,4,0,0,0,0,0,0,0,0,0
129,11,2017,25,4,0,0,0,0,0,0,0,0,0
129,12,2017,25,4,0,0,0,0,0,0,0,0,0
130,1,2017,32,6,0,0,0,0,0,0,0,1,1
130,2,2017,32,6,0,0,0,0,0,0,0,0,0
130,3,2017,32,6,0,0,0,0,0,0,0,0,0
130,4,2017,32,6,0,0,0,0,0,0,0,0,0
130,5,2017,32,6,0,0,0,0,0,0,0,0,0
130,6,2017,32,6,0,0,0,0,0,0,0,0,0
130,7,2017,32,6,0,0,0,0,0,0,0,0,0
130,8,2017,32,6,0,0,0,0,0,0,0,0,0
130,9,2017,32,6,0,0,0,0,0,0,0,0,0
130,10,2017,32,6,0,0,0,0,0,0,0,0,0
130,11,2017,32,6,0,0,0,0,0,0,0,0,0
130,12,2017,32,6,0,0,0,0,0,0,0,0,0
132,1,2017,25,4,0,0,0,0,0,0,0,0,0
132,2,2017,25,4,0,0,0,0,0,0,0,0,0
132,3,2017,25,4,0,0,0,0,0,0,0,0,0
132,4,2017,25,4,0,0,0,0,0,0,0,0,0
132,5,2017,25,4,0,0,0,0,0,0,0,0,0
132,6,2017,25,4,0,0,0,0,0,0,0,0,0
132,7,2017,25,4,0,0,0,0,0,0,0,0,0
132,8,2017,25,4,0,0,0,0,0,0,0,0,0
132,9,2017,25,4,0,0,0,0,0,0,0,0,0
132,10,2017,25,4,0,0,0,0,0,0,0,0,0
132,11,2017,25,4,0,0,0,0,0,0,0,0,0
132,12,2017,25,4,0,0,0,0,0,0,0,0,0
134,1,2017,8,6,0,0,0,0,0,0,0,0,0
134,2,2017,8,6,0,0,0,0,0,0,0,0,0
134,3,2017,8,6,0,0,0,0,0,0,0,0,0
134,4,2017,8,6,0,0,0,0,0,0,0,0,0
134,5,2017,8,6,0,0,0,0,0,0,0,0,0
134,6,2017,8,6,0,0,0,0,0,0,0,0,0
134,7,2017,8,6,0,0,0,0,0,0,0,0,0
134,8,2017,8,6,0,0,0,0,0,0,0,0,0
134,9,2017,8,6,0,0,0,0,0,0,0,0,0
134,10,2017,8,6,0,0,0,0,0,1,0,0,1
134,11,2017,8,6,0,0,0,0,0,0,0,0,0
134,12,2017,8,6,0,0,0,1,0,0,0,0,1
135,1,2017,36,6,0,0,0,0,0,0,0,0,0
135,2,2017,36,6,0,0,0,0,0,0,0,0,0
135,3,2017,36,6,0,0,0,0,0,0,0,0,0
135,4,2017,36,6,0,0,0,0,0,0,0,0,0
135,5,2017,36,6,0,0,0,0,0,0,0,0,0
135,6,2017,36,6,0,0,0,0,0,0,0,0,0
135,7,2017,36,6,0,0,0,0,0,0,0,0,0
135,8,2017,36,6,0,0,0,0,0,0,0,0,0
135,9,2017,36,6,0,0,0,0,0,0,0,0,0
135,10,2017,36,6,0,0,0,0,0,0,0,0,0
135,11,2017,36,6,0,0,0,0,0,0,0,0,0
135,12,2017,36,6,0,0,0,0,0,0,0,0,0
136,1,2017,36,6,0,0,0,0,0,0,0,0,0
136,2,2017,36,6,0,0,0,0,0,0,0,0,0
136,3,2017,36,6,0,0,0,0,0,0,0,0,0
136,4,2017,36,6,0,0,0,0,0,0,0,0,0
136,5,2017,36,6,0,0,0,0,0,0,0,0,0
136,6,2017,36,6,0,0,0,0,0,0,0,0,0
136,7,2017,36,6,0,0,0,0,0,0,0,0,0
136,8,2017,36,6,0,0,0,0,0,0,0,0,0
136,9,2017,36,6,0,0,0,0,0,0,0,0,0
136,10,2017,36,6,0,0,0,0,0,0,0,0,0
136,11,2017,36,6,0,0,0,0,0,0,0,0,0
136,12,2017,36,6,0,0,0,0,0,0,0,0,0
137,1,2017,36,6,0,0,0,0,0,0,0,0,0
137,2,2017,36,6,0,0,0,0,0,0,0,0,0
137,3,2017,36,6,0,0,0,0,0,0,0,0,0
137,4,2017,36,6,0,0,0,0,0,0,0,0,0
137,5,2017,36,6,0,0,0,0,0,0,0,0,0
137,6,2017,36,6,0,0,0,0,0,0,0,0,0
137,7,2017,36,6,0,0,0,0,0,0,0,0,0
137,8,2017,36,6,0,0,0,0,0,0,0,0,0
137,9,2017,36,6,0,0,0,0,0,0,0,0,0
137,10,2017,36,6,0,0,0,0,0,0,0,0,0
137,11,2017,36,6,0,0,0,0,0,0,0,0,0
137,12,2017,36,6,0,0,0,0,0,0,0,0,0
138,1,2017,29,6,0,0,0,0,0,0,0,0,0
138,2,2017,29,6,0,0,0,0,0,0,0,0,0
138,3,2017,29,6,0,0,0,0,0,0,0,0,0
138,4,2017,29,6,0,0,0,0,0,0,0,0,0
138,5,2017,29,6,0,0,0,0,0,0,0,0,0
138,6,2017,29,6,0,0,0,0,0,0,0,0,0
138,7,2017,29,6,0,0,0,0,0,0,0,0,0
138,8,2017,29,6,0,0,0,0,0,0,0,0,0
138,9,2017,29,6,0,0,0,0,0,0,0,0,0
138,10,2017,29,6,0,0,0,0,0,0,0,0,0
138,11,2017,29,6,0,0,0,0,0,0,0,0,0
138,12,2017,29,6,0,0,0,0,0,0,0,0,0
139,1,2017,29,6,0,0,0,0,0,0,0,0,0
139,2,2017,29,6,0,0,0,0,0,0,0,0,0
139,3,2017,29,6,0,0,0,0,0,0,0,0,0
139,4,2017,29,6,0,0,0,0,0,0,0,0,0
139,5,2017,29,6,0,0,0,0,0,0,0,0,0
139,6,2017,29,6,0,0,0,0,0,0,0,0,0
139,7,2017,29,6,0,0,0,0,0,0,0,0,0
139,8,2017,29,6,0,0,0,0,0,0,0,0,0
139,9,2017,29,6,0,0,0,0,0,0,0,0,0
139,10,2017,29,6,0,0,0,0,0,0,0,0,0
139,11,2017,29,6,0,0,0,0,0,0,0,0,0
139,12,2017,29,6,0,0,0,0,0,0,0,0,0
140,1,2017,29,6,0,0,0,0,0,0,0,0,0
140,2,2017,29,6,0,0,0,0,0,0,0,0,0
140,3,2017,29,6,0,0,0,0,0,0,0,0,0
140,4,2017,29,6,0,0,0,0,0,0,0,0,0
140,5,2017,29,6,0,0,0,0,0,0,0,0,0
140,6,2017,29,6,0,0,0,0,0,0,0,0,0
140,7,2017,29,6,0,0,0,0,0,0,0,0,0
140,8,2017,29,6,0,0,0,0,0,0,0,0,0
140,9,2017,29,6,0,0,0,0,0,0,0,0,0
140,10,2017,29,6,0,0,0,0,0,0,0,0,0
140,11,2017,29,6,0,0,0,0,0,0,0,0,0
140,12,2017,29,6,0,0,0,0,0,0,0,0,0
141,1,2017,8,6,0,0,0,0,0,0,0,0,0
141,2,2017,8,6,0,0,0,0,0,0,0,0,0
141,3,2017,8,6,0,0,0,0,0,0,0,0,0
141,4,2017,8,6,0,0,0,0,0,0,0,0,0
141,5,2017,8,6,0,0,0,0,0,0,0,0,0
141,6,2017,8,6,0,0,0,0,0,0,0,0,0
141,7,2017,8,6,0,0,0,0,0,0,0,0,0
141,8,2017,8,6,0,0,0,0,0,0,0,0,0
141,9,2017,8,6,0,0,0,0,0,0,0,0,0
141,10,2017,8,6,0,0,0,0,0,0,0,0,0
141,11,2017,8,6,0,0,0,0,0,0,0,0,0
141,12,2017,8,6,0,0,0,0,0,0,0,0,0
142,1,2017,36,6,0,0,0,0,0,0,0,0,0
142,2,2017,36,6,0,0,0,0,0,0,0,0,0
142,3,2017,36,6,0,0,0,0,0,0,0,0,0
142,4,2017,36,6,0,0,0,0,0,0,0,0,0
142,5,2017,36,6,0,0,0,0,0,0,0,0,0
142,6,2017,36,6,0,0,0,0,0,0,0,0,0
142,7,2017,36,6,0,0,0,0,0,0,0,0,0
142,8,2017,36,6,0,0,0,0,0,0,0,0,0
142,9,2017,36,6,0,0,0,0,0,0,0,0,0
142,10,2017,36,6,0,0,0,0,0,0,0,0,0
142,11,2017,36,6,0,0,0,0,0,0,0,0,0
142,12,2017,36,6,0,0,0,0,0,0,0,0,0
143,1,2017,29,6,0,0,0,0,0,0,0,0,0
143,2,2017,29,6,0,0,0,0,0,0,0,0,0
143,3,2017,29,6,0,0,0,0,0,0,0,0,0
143,4,2017,29,6,0,0,0,0,0,0,0,0,0
143,5,2017,29,6,0,0,0,0,0,0,0,0,0
143,6,2017,29,6,0,0,0,0,0,0,0,0,0
143,7,2017,29,6,0,0,0,0,0,0,0,0,0
143,8,2017,29,6,0,0,0,0,0,0,0,0,0
143,9,2017,29,6,0,0,0,0,0,0,0,0,0
143,10,2017,29,6,0,0,0,0,0,0,0,0,0
143,11,2017,29,6,0,0,0,0,0,0,0,0,0
143,12,2017,29,6,0,0,0,0,0,0,0,0,0
144,1,2017,29,6,0,0,0,0,0,0,0,0,0
144,2,2017,29,6,0,0,0,0,0,0,0,0,0
144,3,2017,29,6,0,0,0,0,0,0,0,0,0
144,4,2017,29,6,0,0,0,0,0,0,0,0,0
144,5,2017,29,6,0,0,0,0,0,0,0,0,0
144,6,2017,29,6,0,0,0,0,0,0,0,0,0
144,7,2017,29,6,0,0,0,0,0,0,0,0,0
144,8,2017,29,6,0,0,0,0,0,0,0,0,0
144,9,2017,29,6,0,0,0,0,0,0,0,0,0
144,10,2017,29,6,0,0,0,0,0,0,0,0,0
144,11,2017,29,6,0,0,0,0,0,0,0,0,0
144,12,2017,29,6,0,0,0,0,0,0,0,0,0
145,1,2017,8,6,0,0,0,0,0,0,0,0,0
145,2,2017,8,6,0,0,0,0,0,0,0,0,0
145,3,2017,8,6,0,0,0,0,0,0,0,0,0
145,4,2017,8,6,0,0,0,0,0,0,0,0,0
145,5,2017,8,6,0,0,0,0,0,0,0,0,0
145,6,2017,8,6,0,0,0,0,0,0,0,0,0
145,7,2017,8,6,0,0,0,0,0,0,0,0,0
145,8,2017,8,6,0,0,0,0,0,0,0,0,0
145,9,2017,8,6,0,0,0,0,0,0,0,0,0
145,10,2017,8,6,0,0,0,0,0,0,0,0,0
145,11,2017,8,6,0,0,0,0,0,0,0,0,0
145,12,2017,8,6,0,0,0,0,0,0,0,0,0
146,1,2017,8,6,0,0,2,0,0,0,0,0,2
146,2,2017,8,6,0,0,0,0,0,0,0,0,0
146,3,2017,8,6,0,0,0,0,0,0,0,0,0
146,4,2017,8,6,0,0,0,0,0,0,0,0,0
146,5,2017,8,6,0,0,0,0,0,0,0,0,0
146,6,2017,8,6,0,0,0,0,0,0,0,0,0
146,7,2017,8,6,0,0,0,0,0,0,0,0,0
146,8,2017,8,6,0,0,0,0,0,0,0,0,0
146,9,2017,8,6,0,0,0,0,0,0,0,0,0
146,10,2017,8,6,0,0,0,0,0,0,0,0,0
146,11,2017,8,6,0,0,0,0,0,0,0,0,0
146,12,2017,8,6,0,0,0,0,0,0,0,0,0
147,1,2017,8,6,0,0,0,0,0,0,0,0,0
147,2,2017,8,6,0,0,0,0,0,0,0,0,0
147,3,2017,8,6,0,0,0,0,0,0,0,0,0
147,4,2017,8,6,0,0,0,0,0,0,0,0,0
147,5,2017,8,6,0,0,0,0,0,0,0,0,0
147,6,2017,8,6,0,0,0,0,0,0,0,0,0
147,7,2017,8,6,0,0,0,0,0,0,0,0,0
147,8,2017,8,6,0,0,0,0,0,0,0,0,0
147,9,2017,8,6,0,0,0,0,0,0,0,0,0
147,10,2017,8,6,0,0,0,0,0,0,0,0,0
147,11,2017,8,6,0,0,0,0,0,0,0,0,0
147,12,2017,8,6,0,0,0,0,0,0,0,0,0
148,1,2017,29,6,0,0,0,0,0,0,0,0,0
148,2,2017,29,6,0,0,0,0,0,0,0,0,0
148,3,2017,29,6,0,0,0,0,0,0,0,0,0
148,4,2017,29,6,0,0,0,0,0,0,0,0,0
148,5,2017,29,6,0,0,0,0,0,0,0,0,0
148,6,2017,29,6,0,0,0,0,0,0,0,0,0
148,7,2017,29,6,0,0,0,0,0,0,0,0,0
148,8,2017,29,6,0,0,0,0,0,0,0,0,0
148,9,2017,29,6,0,0,0,0,0,0,0,0,0
148,10,2017,29,6,0,0,0,0,0,0,0,0,0
148,11,2017,29,6,0,0,0,0,0,0,0,8,8
148,12,2017,29,6,0,0,0,0,0,0,0,0,0
151,1,2017,11,7,0,0,0,0,0,0,0,0,0
151,2,2017,11,7,0,0,0,0,0,0,0,0,0
151,3,2017,11,7,0,0,0,4,0,0,0,0,4
151,4,2017,11,7,0,0,0,0,0,0,0,0,0
151,5,2017,11,7,0,0,0,0,0,0,0,0,0
151,6,2017,11,7,0,0,0,0,0,0,0,0,0
151,7,2017,11,7,0,0,0,1,0,0,0,0,1
151,8,2017,11,7,0,0,4,0,0,0,0,0,4
151,9,2017,11,7,0,0,0,10,0,0,0,0,10
151,10,2017,11,7,0,0,0,0,0,0,0,0,0
151,11,2017,11,7,0,0,0,0,0,0,0,1,1
151,12,2017,11,7,0,0,0,0,0,0,0,0,0
152,1,2017,11,7,0,0,0,0,0,0,0,0,0
152,2,2017,11,7,0,0,0,0,0,0,0,0,0
152,3,2017,11,7,0,0,0,0,0,0,0,0,0
152,4,2017,11,7,0,0,0,0,0,0,0,0,0
152,5,2017,11,7,0,0,0,0,0,0,0,0,0
152,6,2017,11,7,0,0,0,0,0,0,0,0,0
152,7,2017,11,7,0,0,0,0,0,0,0,0,0
152,8,2017,11,7,0,0,0,0,0,0,0,0,0
152,9,2017,11,7,0,0,0,0,0,0,0,0,0
152,10,2017,11,7,0,0,0,0,0,0,0,0,0
152,11,2017,11,7,0,0,0,0,0,0,0,0,0
152,12,2017,11,7,0,0,0,0,0,0,0,0,0
153,1,2017,11,7,0,0,0,0,0,0,0,0,0
153,2,2017,11,7,0,0,0,0,0,0,0,0,0
153,3,2017,11,7,0,0,0,0,0,0,0,0,0
153,4,2017,11,7,0,0,0,0,0,0,0,0,0
153,5,2017,11,7,0,0,0,0,0,0,0,0,0
153,6,2017,11,7,0,0,0,0,0,0,0,0,0
153,7,2017,11,7,0,0,0,0,0,0,0,0,0
153,8,2017,11,7,0,0,0,0,0,0,0,0,0
153,9,2017,11,7,0,0,0,0,0,0,0,0,0
153,10,2017,11,7,0,0,0,0,0,0,0,0,0
153,11,2017,11,7,0,0,0,0,0,0,0,0,0
153,12,2017,11,7,0,0,0,0,0,0,0,0,0
154,1,2017,11,7,0,0,0,0,0,0,0,0,0
154,2,2017,11,7,0,0,0,0,0,0,0,0,0
154,3,2017,11,7,0,0,0,0,0,0,0,0,0
154,4,2017,11,7,0,0,0,0,0,0,0,0,0
154,5,2017,11,7,0,0,0,0,0,0,0,0,0
154,6,2017,11,7,0,0,0,0,0,0,0,0,0
154,7,2017,11,7,0,0,0,0,0,0,0,0,0
154,8,2017,11,7,0,0,0,0,0,0,0,0,0
154,9,2017,11,7,0,0,0,0,0,0,0,0,0
154,10,2017,11,7,0,0,0,0,0,0,0,0,0
154,11,2017,11,7,0,0,0,0,0,0,0,0,0
154,12,2017,11,7,0,0,0,0,0,0,0,0,0
155,1,2017,36,6,0,0,0,0,0,0,0,0,0
155,2,2017,36,6,0,0,0,0,0,0,0,0,0
155,3,2017,36,6,0,0,0,0,0,0,0,0,0
155,4,2017,36,6,0,0,0,0,0,0,0,0,0
155,5,2017,36,6,0,0,0,0,0,0,0,0,0
155,6,2017,36,6,0,0,0,0,0,0,0,0,0
155,7,2017,36,6,0,0,0,0,0,0,0,0,0
155,8,2017,36,6,0,0,0,0,0,0,0,0,0
155,9,2017,36,6,0,0,0,0,0,0,0,0,0
155,10,2017,36,6,0,0,0,0,0,0,0,0,0
155,11,2017,36,6,0,0,0,0,0,0,0,0,0
155,12,2017,36,6,0,0,0,0,0,0,0,0,0
156,1,2017,11,7,0,0,0,0,0,0,0,0,0
156,2,2017,11,7,0,0,0,0,0,0,0,0,0
156,3,2017,11,7,0,0,0,0,0,0,0,0,0
156,4,2017,11,7,0,0,0,0,0,0,0,0,0
156,5,2017,11,7,0,0,0,0,0,0,0,0,0
156,6,2017,11,7,0,0,0,0,0,0,0,0,0
156,7,2017,11,7,0,0,0,0,0,0,0,0,0
156,8,2017,11,7,0,0,0,0,0,0,0,0,0
156,9,2017,11,7,0,0,0,0,0,0,0,0,0
156,10,2017,11,7,0,0,0,0,0,0,0,0,0
156,11,2017,11,7,0,0,0,0,0,0,0,0,0
156,12,2017,11,7,0,0,0,0,0,0,0,0,0
157,1,2017,11,7,0,0,0,0,0,0,0,0,0
157,2,2017,11,7,0,0,0,0,0,0,0,0,0
157,3,2017,11,7,0,0,0,0,0,0,0,0,0
157,4,2017,11,7,0,0,0,0,0,0,0,0,0
157,5,2017,11,7,0,0,0,0,0,0,0,0,0
157,6,2017,11,7,0,0,0,0,0,0,0,0,0
157,7,2017,11,7,0,0,0,0,0,0,0,0,0
157,8,2017,11,7,0,0,0,0,0,0,0,0,0
157,9,2017,11,7,0,0,0,0,0,0,0,0,0
157,10,2017,11,7,0,0,0,0,0,0,0,0,0
157,11,2017,11,7,0,0,0,0,0,0,0,0,0
157,12,2017,11,7,0,0,0,0,0,0,0,0,0
158,1,2017,11,7,0,0,0,0,0,0,0,0,0
158,2,2017,11,7,0,0,0,0,0,0,0,0,0
158,3,2017,11,7,0,0,0,0,0,0,0,0,0
158,4,2017,11,7,0,0,0,0,0,0,0,0,0
158,5,2017,11,7,0,0,0,0,0,0,0,0,0
158,6,2017,11,7,0,0,0,0,0,0,0,0,0
158,7,2017,11,7,0,0,0,0,0,0,0,0,0
158,8,2017,11,7,0,0,0,0,0,0,0,0,0
158,9,2017,11,7,0,0,0,0,0,0,0,0,0
158,10,2017,11,7,0,0,0,0,0,0,0,0,0
158,11,2017,11,7,0,0,0,0,0,0,0,0,0
158,12,2017,11,7,0,0,0,0,0,0,0,0,0
159,1,2017,35,4,0,0,0,0,0,0,0,0,0
159,2,2017,35,4,0,0,0,0,0,0,0,0,0
159,3,2017,35,4,0,0,0,0,0,0,0,0,0
159,4,2017,35,4,0,0,0,0,0,2,0,0,2
159,5,2017,35,4,0,0,0,0,0,0,0,0,0
159,6,2017,35,4,0,0,0,0,0,0,0,0,0
159,7,2017,35,4,0,0,0,0,0,0,0,0,0
159,8,2017,35,4,0,0,0,0,0,0,0,0,0
159,9,2017,35,4,0,0,0,0,0,0,0,0,0
159,10,2017,35,4,0,0,0,0,0,0,0,0,0
159,11,2017,35,4,0,0,0,0,0,0,0,0,0
159,12,2017,35,4,0,0,0,0,0,0,0,0,0
165,1,2017,33,5,0,0,0,0,0,0,0,0,0
165,2,2017,33,5,0,0,0,0,0,0,0,0,0
165,3,2017,33,5,0,0,0,0,0,0,0,1,1
165,4,2017,33,5,0,0,0,0,0,0,0,0,0
165,5,2017,33,5,0,0,0,0,0,0,0,0,0
165,6,2017,33,5,0,0,0,0,0,0,0,0,0
165,7,2017,33,5,0,0,0,0,0,0,0,0,0
165,8,2017,33,5,0,0,0,0,0,0,0,0,0
165,9,2017,33,5,0,0,0,0,0,0,0,0,0
165,10,2017,33,5,0,0,0,0,0,0,0,0,0
165,11,2017,33,5,0,0,0,0,0,0,0,0,0
165,12,2017,33,5,0,0,0,1,0,0,0,0,1
166,1,2017,33,5,0,0,0,0,0,0,0,0,0
166,2,2017,33,5,0,0,0,1,0,0,0,0,1
166,3,2017,33,5,0,0,0,0,0,0,0,0,0
166,4,2017,33,5,0,0,0,1,0,0,0,1,2
166,5,2017,33,5,0,0,0,2,0,0,0,0,2
166,6,2017,33,5,0,0,0,0,0,0,0,0,0
166,7,2017,33,5,0,0,1,1,0,1,0,0,3
166,8,2017,33,5,0,0,0,0,0,1,0,1,2
166,9,2017,33,5,0,0,0,0,0,0,0,1,1
166,10,2017,33,5,0,0,1,0,0,1,0,0,2
166,11,2017,33,5,0,0,1,0,0,0,0,0,1
166,12,2017,33,5,0,0,3,0,0,0,0,0,3
167,1,2017,33,5,0,0,0,0,0,0,0,0,0
167,2,2017,33,5,0,0,0,0,0,0,0,1,1
167,3,2017,33,5,0,0,0,0,0,0,0,0,0
167,4,2017,33,5,0,0,0,0,0,0,0,0,0
167,5,2017,33,5,0,0,0,0,0,0,0,0,0
167,6,2017,33,5,0,0,0,0,0,0,0,0,0
167,7,2017,33,5,0,0,0,0,0,0,0,0,0
167,8,2017,33,5,0,0,0,0,0,0,0,0,0
167,9,2017,33,5,0,0,0,0,0,0,0,0,0
167,10,2017,33,5,0,0,0,0,0,0,0,0,0
167,11,2017,33,5,0,0,0,0,0,0,0,0,0
167,12,2017,33,5,0,0,0,0,0,0,0,0,0
168,1,2017,33,5,0,0,0,0,0,0,0,0,0
168,2,2017,33,5,0,0,0,0,0,0,0,0,0
168,3,2017,33,5,0,0,0,0,0,0,0,0,0
168,4,2017,33,5,0,0,0,0,0,0,0,0,0
168,5,2017,33,5,0,0,0,0,0,0,0,0,0
168,6,2017,33,5,0,0,0,0,0,0,0,0,0
168,7,2017,33,5,0,0,0,0,0,0,0,0,0
168,8,2017,33,5,0,0,0,0,0,0,0,0,0
168,9,2017,33,5,0,0,0,0,0,0,0,0,0
168,10,2017,33,5,0,0,0,0,0,0,0,0,0
168,11,2017,33,5,0,0,0,0,0,0,0,0,0
168,12,2017,33,5,0,0,0,0,0,0,0,0,0
1,1,2018,5,1,0,0,0,0,0,0,0,0,0
1,2,2018,5,1,0,0,0,0,0,0,0,0,0
1,3,2018,5,1,0,0,0,0,0,0,0,0,0
1,4,2018,5,1,0,0,0,0,0,0,0,0,0
1,5,2018,5,1,0,0,0,0,0,0,0,0,0
1,6,2018,5,1,0,0,0,0,0,0,0,0,0
1,7,2018,5,1,0,0,0,0,0,0,0,0,0
1,8,2018,5,1,0,0,0,0,0,0,0,0,0
1,9,2018,5,1,0,0,0,0,0,0,0,0,0
1,10,2018,5,1,0,0,0,0,0,0,0,0,0
1,11,2018,5,1,0,0,0,0,0,0,0,0,0
1,12,2018,5,1,0,0,0,0,0,0,0,0,0
4,1,2018,5,1,0,0,0,1,0,0,0,0,1
4,2,2018,5,1,0,0,0,0,0,0,0,0,0
4,3,2018,5,1,0,0,0,0,0,0,0,0,0
4,4,2018,5,1,0,0,0,0,0,0,0,0,0
4,5,2018,5,1,0,0,0,2,1,0,0,3,6
4,6,2018,5,1,0,0,0,0,0,0,0,0,0
4,7,2018,5,1,0,0,0,0,0,0,0,0,0
4,8,2018,5,1,0,0,0,0,0,0,0,0,0
4,9,2018,5,1,0,0,0,0,0,0,0,0,0
